pathway,source_name,dest_name,distance_m,resource,demand,climate,feasibility,infrastructure,score,src_lon,src_lat,dst_lon,dst_lat
waste,"Waste site at 13.0990, 80.2640","Park at 13.0810, 80.2258",4590.6,0.9,1.0,0.8,0.541,1.0,0.8611,80.2640000000016,13.099000000365399,80.22583200000001,13.081025
waste,"Waste site at 13.0639, 80.2141","Park at 13.0422, 80.2049",2599.9,0.8,1.0,0.8,0.74,1.0,0.861,80.2140799998612,13.063949999623603,80.204921,13.042224999999997
waste,"Waste site at 13.1090, 80.2823","Park at 13.0877, 80.2716",2625.2,0.8,1.0,0.8,0.737,1.0,0.8606,80.2823000001627,13.109000000158597,80.271628,13.087691999999999
waste,"Waste site at 13.0978, 80.1498","Park at 13.0922, 80.1486",632.2,0.7,1.0,0.8,0.937,1.0,0.8605,80.1498300000115,13.0978199995582,80.148626,13.092227
waste,"Waste site at 13.0252, 80.2201","Park at 13.0270, 80.2445",2655.0,0.8,1.0,0.8,0.734,1.0,0.8602,80.2200999996032,13.0252000001373,80.244516,13.026984999999996
waste,"Waste site at 13.1280, 80.2912","Park at 13.1268, 80.2668",2650.1,0.8,1.0,0.8,0.735,1.0,0.8602,80.2911800000566,13.127980000334198,80.266759,13.126832000000002
waste,"Waste site at 13.0252, 80.2201","Park at 13.0239, 80.2447",2673.0,0.8,1.0,0.8,0.733,1.0,0.8599,80.2200999996032,13.0252000001373,80.24471200000002,13.023867999999997
waste,"Waste site at 13.1280, 80.2912","Park at 13.1039, 80.2886",2679.7,0.8,1.0,0.8,0.732,1.0,0.8598,80.2911800000566,13.127980000334198,80.288633,13.103878999999997
waste,"Waste site at 13.0990, 80.2640","Park at 13.0919, 80.2212",4703.8,0.9,1.0,0.8,0.53,1.0,0.8594,80.2640000000016,13.099000000365399,80.221224,13.091872
waste,"Waste site at 13.1253, 80.2601","Park at 13.1268, 80.2668",741.4,0.7,1.0,0.8,0.926,1.0,0.8589,80.2601000000708,13.125300000185302,80.266759,13.126832000000002
waste,"Waste site at 13.0774, 80.2513","Park at 13.0810, 80.2258",2786.1,0.8,1.0,0.8,0.721,1.0,0.8582,80.251269000459,13.077440000268599,80.22583200000001,13.081025
waste,"Waste site at 13.0980, 80.2670","Park at 13.0810, 80.2258",4841.9,0.9,1.0,0.8,0.516,1.0,0.8574,80.2669999997512,13.098000000082202,80.22583200000001,13.081025
waste,"Waste site at 13.1086, 80.2282","Park at 13.0869, 80.2142",2840.2,0.8,1.0,0.8,0.716,1.0,0.8574,80.2281699999092,13.1086199998297,80.214229,13.086877
waste,"Waste site at 13.0239, 80.2586","Park at 13.0377, 80.2363",2854.8,0.8,1.0,0.8,0.715,1.0,0.8572,80.2585879999664,13.023909000246201,80.23633,13.037693999999998
waste,"Waste site at 13.0770, 80.2391","Park at 13.0869, 80.2142",2909.3,0.8,1.0,0.8,0.709,1.0,0.8564,80.2391000001903,13.077000000160199,80.214229,13.086877
waste,"Waste site at 13.0927, 80.2404","Park at 13.0869, 80.2142",2908.8,0.8,1.0,0.8,0.709,1.0,0.8564,80.2403900003902,13.092720000051399,80.214229,13.086877
waste,"Waste site at 13.0823, 80.2263","Park at 13.0927, 80.2512",2933.9,0.8,1.0,0.8,0.707,1.0,0.856,80.2263299997364,13.082332999943098,80.251238,13.092706
waste,"Waste site at 13.0940, 80.2213","Park at 13.0876, 80.1763",4930.7,0.9,1.0,0.8,0.507,1.0,0.856,80.2213000003672,13.093999999919404,80.176292,13.087588
waste,"Waste site at 13.0594, 80.2781","Park at 13.0367, 80.2636",2967.3,0.8,1.0,0.8,0.703,1.0,0.8555,80.2781200002567,13.0594100003591,80.263614,13.036659
waste,"Waste site at 13.0980, 80.2670","Park at 13.0919, 80.2212",5008.6,0.9,1.0,0.8,0.499,1.0,0.8549,80.2669999997512,13.098000000082202,80.221224,13.091872
waste,"Waste site at 13.1568, 80.3014","Park at 13.1268, 80.2668",5008.0,0.9,1.0,0.8,0.499,1.0,0.8549,80.3013590000449,13.156842000268396,80.266759,13.126832000000002
waste,"Waste site at 13.1084, 80.2606","Park at 13.1080, 80.2886",3035.6,0.8,1.0,0.8,0.696,1.0,0.8545,80.2605699996055,13.108449999703998,80.288569,13.10796
waste,"Waste site at 13.1086, 80.2282","Park at 13.0810, 80.2258",3062.4,0.8,1.0,0.8,0.694,1.0,0.8541,80.2281699999092,13.1086199998297,80.22583200000001,13.081025
waste,"Waste site at 13.1086, 80.2282","Park at 13.0927, 80.2512",3058.0,0.8,1.0,0.8,0.694,1.0,0.8541,80.2281699999092,13.1086199998297,80.251238,13.092706
waste,"Waste site at 13.0963, 80.2231","Park at 13.0927, 80.2512",3076.1,0.8,1.0,0.8,0.692,1.0,0.8539,80.2230999995446,13.0962899999526,80.251238,13.092706
waste,"Waste site at 13.1084, 80.2606","Park at 13.1039, 80.2886",3083.8,0.8,1.0,0.8,0.692,1.0,0.8537,80.2605699996055,13.108449999703998,80.288633,13.103878999999997
waste,"Waste site at 13.1249, 80.1695","Park at 13.1249, 80.1593",1100.2,0.7,1.0,0.8,0.89,1.0,0.8535,80.169459999717,13.124929999819097,80.15931,13.124895
waste,"Waste site at 13.1250, 80.1696","Park at 13.1249, 80.1593",1112.3,0.7,1.0,0.8,0.889,1.0,0.8533,80.1695700000045,13.1250499999418,80.15931,13.124895
waste,"Waste site at 13.0233, 80.2107","Park at 13.0413, 80.2331",3144.5,0.8,1.0,0.8,0.686,1.0,0.8528,80.2106634357516,13.0233035507198,80.233079,13.041342000000002
waste,"Waste site at 13.1210, 80.2546","Park at 13.0927, 80.2512",3148.5,0.8,1.0,0.8,0.685,1.0,0.8528,80.2546299999844,13.120979999606899,80.251238,13.092706
waste,"Waste site at 13.1524, 80.2536","Park at 13.1268, 80.2668",3167.1,0.8,1.0,0.8,0.683,1.0,0.8525,80.2535999995608,13.152399999645397,80.266759,13.126832000000002
waste,"Waste site at 13.1328, 80.2592","Park at 13.1090, 80.2429",3170.6,0.8,1.0,0.8,0.683,1.0,0.8524,80.2592200000462,13.1328399998128,80.242912,13.109040999999998
waste,"Waste site at 13.0639, 80.2141","Park at 13.0919, 80.2212",3183.7,0.8,1.0,0.8,0.682,1.0,0.8522,80.2140799998612,13.063949999623603,80.221224,13.091872
waste,"Waste site at 13.0721, 80.2305","Park at 13.0927, 80.2512",3195.2,0.8,1.0,0.8,0.68,1.0,0.8521,80.2305499996437,13.072130000215402,80.251238,13.092706
waste,"Waste site at 13.0777, 80.1807","Park at 13.0876, 80.1763",1197.7,0.7,1.0,0.8,0.88,1.0,0.852,80.1806799996929,13.077650000245496,80.176292,13.087588
waste,"Waste site at 13.0594, 80.2781","Park at 13.0877, 80.2716",3206.1,0.8,1.0,0.8,0.679,1.0,0.8519,80.2781200002567,13.0594100003591,80.271628,13.087691999999999
waste,"Waste site at 13.0233, 80.2107","Park at 13.0377, 80.2363",3206.1,0.8,1.0,0.8,0.679,1.0,0.8519,80.2106634357516,13.0233035507198,80.23633,13.037693999999998
waste,"Waste site at 13.0980, 80.2670","Park at 13.0974, 80.2689",213.0,0.9,0.7,0.8,0.979,1.0,0.8518,80.2669999997512,13.098000000082202,80.268857,13.09737
waste,"Waste site at 13.0823, 80.2263","Park at 13.1066, 80.2426",3211.3,0.8,1.0,0.8,0.679,1.0,0.8518,80.2263299997364,13.082332999943098,80.242553,13.106626999999998
waste,"Waste site at 13.0989, 80.2577","Park at 13.1268, 80.2668",3242.2,0.8,1.0,0.8,0.676,1.0,0.8514,80.257680000109,13.098900000218,80.266759,13.126832000000002
waste,"Waste site at 13.0639, 80.2141","Park at 13.0413, 80.2331",3239.7,0.8,1.0,0.8,0.676,1.0,0.8514,80.2140799998612,13.063949999623603,80.233079,13.041342000000002
waste,"Waste site at 13.0953, 80.2219","Park at 13.0869, 80.2142",1252.1,0.7,1.0,0.8,0.875,1.0,0.8512,80.2218999997152,13.095340000191799,80.214229,13.086877
waste,"Waste site at 13.1037, 80.1967","Park at 13.1122, 80.1890",1258.3,0.7,1.0,0.8,0.874,1.0,0.8511,80.1966714999968,13.103671899789699,80.188993,13.112204
waste,"Waste site at 13.0770, 80.2391","Park at 13.1066, 80.2426",3298.0,0.8,1.0,0.8,0.67,1.0,0.8505,80.2391000001903,13.077000000160199,80.242553,13.106626999999998
waste,"Waste site at 13.0293, 80.2337","Park at 13.0367, 80.2636",3339.3,0.8,1.0,0.8,0.666,1.0,0.8499,80.2337499999664,13.0292900001212,80.263614,13.036659
waste,"Waste site at 13.1090, 80.2823","Park at 13.0793, 80.2883",3348.7,0.8,1.0,0.8,0.665,1.0,0.8498,80.2823000001627,13.109000000158597,80.288287,13.079295
waste,"Waste site at 13.0900, 80.2516","Park at 13.0693, 80.2070",5349.9,0.9,1.0,0.8,0.465,1.0,0.8498,80.2516000002505,13.089999999879,80.207,13.069299999999998
waste,"Waste site at 13.1138, 80.2289","Park at 13.0927, 80.2512",3361.7,0.8,1.0,0.8,0.664,1.0,0.8496,80.2289399995989,13.113830000368802,80.251238,13.092706
waste,"Waste site at 13.0774, 80.2513","Park at 13.1066, 80.2426",3363.4,0.8,1.0,0.8,0.664,1.0,0.8495,80.251269000459,13.077440000268599,80.242553,13.106626999999998
waste,"Waste site at 13.0839, 80.1883","Park at 13.0876, 80.1763",1368.7,0.7,1.0,0.8,0.863,1.0,0.8495,80.1883400003341,13.0838900001099,80.176292,13.087588
waste,"Waste site at 13.0239, 80.2586","Park at 13.0413, 80.2331",3371.7,0.8,1.0,0.8,0.663,1.0,0.8494,80.2585879999664,13.023909000246201,80.233079,13.041342000000002
waste,"Waste site at 13.1138, 80.2289","Park at 13.0869, 80.2142",3380.7,0.8,1.0,0.8,0.662,1.0,0.8493,80.2289399995989,13.113830000368802,80.214229,13.086877
waste,"Waste site at 13.0989, 80.2577","Park at 13.1039, 80.2886",3400.4,0.8,1.0,0.8,0.66,1.0,0.849,80.257680000109,13.098900000218,80.288633,13.103878999999997
waste,"Waste site at 13.0721, 80.2305","Park at 13.0413, 80.2331",3416.1,0.8,1.0,0.8,0.658,1.0,0.8488,80.2305499996437,13.072130000215402,80.233079,13.041342000000002
waste,"Waste site at 13.1328, 80.2592","Park at 13.1066, 80.2426",3415.9,0.8,1.0,0.8,0.658,1.0,0.8488,80.2592200000462,13.1328399998128,80.242553,13.106626999999998
waste,"Waste site at 13.0995, 80.1872","Park at 13.1122, 80.1890",1420.1,0.7,1.0,0.8,0.858,1.0,0.8487,80.1871599997602,13.0994900002647,80.188993,13.112204
waste,"Waste site at 13.1393, 80.2361","Park at 13.1090, 80.2429",3424.3,0.8,1.0,0.8,0.658,1.0,0.8486,80.2360799998982,13.139269999884695,80.242912,13.109040999999998
waste,"Waste site at 13.0927, 80.2404","Park at 13.0877, 80.2716",3431.9,0.8,1.0,0.8,0.657,1.0,0.8485,80.2403900003902,13.092720000051399,80.271628,13.087691999999999
waste,"Waste site at 13.0293, 80.2337","Park at 13.0422, 80.2049",3437.9,0.8,1.0,0.8,0.656,1.0,0.8484,80.2337499999664,13.0292900001212,80.204921,13.042224999999997
waste,"Waste site at 13.0963, 80.2231","Park at 13.0693, 80.2070",3457.9,0.8,1.0,0.8,0.654,1.0,0.8481,80.2230999995446,13.0962899999526,80.207,13.069299999999998
waste,"Waste site at 13.0823, 80.2263","Park at 13.1090, 80.2429",3457.8,0.8,1.0,0.8,0.654,1.0,0.8481,80.2263299997364,13.082332999943098,80.242912,13.109040999999998
waste,"Waste site at 13.0989, 80.2577","Park at 13.1080, 80.2886",3495.2,0.8,1.0,0.8,0.65,1.0,0.8476,80.257680000109,13.098900000218,80.288569,13.10796
waste,"Waste site at 13.0940, 80.2213","Park at 13.0877, 80.2716",5500.5,0.9,1.0,0.8,0.45,1.0,0.8475,80.2213000003672,13.093999999919404,80.271628,13.087691999999999
waste,"Waste site at 13.0709, 80.2205","Park at 13.0413, 80.2331",3543.3,0.8,1.0,0.8,0.646,1.0,0.8469,80.2205200001278,13.070920000246002,80.233079,13.041342000000002
waste,"Waste site at 13.0990, 80.2640","Park at 13.0974, 80.2689",556.5,0.9,0.7,0.8,0.944,1.0,0.8467,80.2640000000016,13.099000000365399,80.268857,13.09737
waste,"Waste site at 13.0990, 80.2640","Park at 13.0869, 80.2142",5559.8,0.9,1.0,0.8,0.444,1.0,0.8466,80.2640000000016,13.099000000365399,80.214229,13.086877
waste,"Waste site at 13.1224, 80.2381","Park at 13.1090, 80.2429",1566.8,0.7,1.0,0.8,0.843,1.0,0.8465,80.2381000001439,13.1223999998158,80.242912,13.109040999999998
waste,"Waste site at 13.0770, 80.2391","Park at 13.1090, 80.2429",3567.6,0.8,1.0,0.8,0.643,1.0,0.8465,80.2391000001903,13.077000000160199,80.242912,13.109040999999998
waste,"Waste site at 13.0411, 80.1720","Park at 13.0422, 80.2049",3572.9,0.8,1.0,0.8,0.643,1.0,0.8464,80.1719900003305,13.0411319997808,80.204921,13.042224999999997
waste,"Waste site at 13.0770, 80.2391","Park at 13.0693, 80.2070",3582.9,0.8,1.0,0.8,0.642,1.0,0.8463,80.2391000001903,13.077000000160199,80.207,13.069299999999998
waste,"Waste site at 13.1568, 80.3014","Park at 13.1080, 80.2886",5581.0,0.9,1.0,0.8,0.442,1.0,0.8463,80.3013590000449,13.156842000268396,80.288569,13.10796
waste,"Waste site at 13.1028, 80.2740","Park at 13.1039, 80.2886",1590.8,0.7,1.0,0.8,0.841,1.0,0.8461,80.2740000001832,13.1028000002163,80.288633,13.103878999999997
waste,"Waste site at 13.0709, 80.2205","Park at 13.0422, 80.2049",3596.1,0.8,1.0,0.8,0.64,1.0,0.8461,80.2205200001278,13.070920000246002,80.204921,13.042224999999997
waste,"Waste site at 13.1393, 80.2361","Park at 13.1268, 80.2668",3598.7,0.8,1.0,0.8,0.64,1.0,0.846,80.2360799998982,13.139269999884695,80.266759,13.126832000000002
waste,"Waste site at 13.0774, 80.2513","Park at 13.1090, 80.2429",3610.5,0.8,1.0,0.8,0.639,1.0,0.8458,80.251269000459,13.077440000268599,80.242912,13.109040999999998
waste,"Waste site at 13.0774, 80.2513","Park at 13.0919, 80.2212",3627.3,0.8,1.0,0.8,0.637,1.0,0.8456,80.251269000459,13.077440000268599,80.221224,13.091872
waste,"Waste site at 13.0953, 80.2219","Park at 13.0810, 80.2258",1639.6,0.7,1.0,0.8,0.836,1.0,0.8454,80.2218999997152,13.095340000191799,80.22583200000001,13.081025
waste,"Waste site at 13.1138, 80.2289","Park at 13.0810, 80.2258",3643.7,0.8,1.0,0.8,0.636,1.0,0.8453,80.2289399995989,13.113830000368802,80.22583200000001,13.081025
waste,"Waste site at 13.1018, 80.1842","Park at 13.0869, 80.2142",3654.3,0.8,1.0,0.8,0.635,1.0,0.8452,80.1841599997977,13.1018099998138,80.214229,13.086877
waste,"Waste site at 13.1018, 80.1842","Park at 13.0869, 80.2142",3654.3,0.8,1.0,0.8,0.635,1.0,0.8452,80.1841599997977,13.1018099998138,80.214229,13.086877
waste,"Waste site at 13.0721, 80.2709","Park at 13.0633, 80.2835",1676.6,0.7,1.0,0.8,0.832,1.0,0.8449,80.270900000058,13.0721000002722,80.283475,13.063277
waste,"Waste site at 13.1028, 80.2740","Park at 13.1080, 80.2886",1679.3,0.7,1.0,0.8,0.832,1.0,0.8448,80.2740000001832,13.1028000002163,80.288569,13.10796
waste,"Waste site at 13.1393, 80.2361","Park at 13.1066, 80.2426",3677.8,0.8,1.0,0.8,0.632,1.0,0.8448,80.2360799998982,13.139269999884695,80.242553,13.106626999999998
waste,"Waste site at 13.0721, 80.2709","Park at 13.0655, 80.2850",1693.9,0.7,1.0,0.8,0.831,1.0,0.8446,80.270900000058,13.0721000002722,80.285023,13.065549999999998
waste,"Waste site at 13.0233, 80.2107","Park at 13.0239, 80.2447",3692.8,0.8,1.0,0.8,0.631,1.0,0.8446,80.2106634357516,13.0233035507198,80.24471200000002,13.023867999999997
waste,"Waste site at 13.1028, 80.2740","Park at 13.0877, 80.2716",1690.5,0.7,1.0,0.8,0.831,1.0,0.8446,80.2740000001832,13.1028000002163,80.271628,13.087691999999999
waste,"Waste site at 13.0233, 80.2107","Park at 13.0270, 80.2445",3693.5,0.8,1.0,0.8,0.631,1.0,0.8446,80.2106634357516,13.0233035507198,80.244516,13.026984999999996
waste,"Waste site at 13.1345, 80.2532","Park at 13.1268, 80.2668",1696.8,0.7,1.0,0.8,0.83,1.0,0.8445,80.2532000002515,13.1345000001864,80.266759,13.126832000000002
waste,"Waste site at 13.0725, 80.1798","Park at 13.0876, 80.1763",1715.3,0.7,1.0,0.8,0.828,1.0,0.8443,80.1797800004473,13.072460000331501,80.176292,13.087588
waste,"Waste site at 13.1018, 80.1842","Park at 13.1249, 80.1593",3711.5,0.8,1.0,0.8,0.629,1.0,0.8443,80.1841599997977,13.1018099998138,80.15931,13.124895
waste,"Waste site at 13.1018, 80.1842","Park at 13.1249, 80.1593",3711.5,0.8,1.0,0.8,0.629,1.0,0.8443,80.1841599997977,13.1018099998138,80.15931,13.124895
waste,"Waste site at 13.0770, 80.2391","Park at 13.0877, 80.2716",3719.5,0.8,1.0,0.8,0.628,1.0,0.8442,80.2391000001903,13.077000000160199,80.271628,13.087691999999999
waste,"Waste site at 13.0792, 80.2095","Park at 13.0876, 80.1763",3720.5,0.8,1.0,0.8,0.628,1.0,0.8442,80.2095200000924,13.079179999765,80.176292,13.087588
waste,"Waste site at 13.1405, 80.1584","Park at 13.1249, 80.1593",1729.0,0.7,1.0,0.8,0.827,1.0,0.8441,80.1583500002938,13.1404999998507,80.15931,13.124895
waste,"Waste site at 13.0721, 80.2709","Park at 13.0877, 80.2716",1726.2,0.7,1.0,0.8,0.827,1.0,0.8441,80.270900000058,13.0721000002722,80.271628,13.087691999999999
waste,"Waste site at 13.0900, 80.2516","Park at 13.0413, 80.2331",5743.8,0.9,1.0,0.8,0.426,1.0,0.8438,80.2516000002505,13.089999999879,80.233079,13.041342000000002
waste,"Waste site at 13.0995, 80.1872","Park at 13.0876, 80.1763",1766.6,0.7,1.0,0.8,0.823,1.0,0.8435,80.1871599997602,13.0994900002647,80.176292,13.087588
waste,"Waste site at 13.0639, 80.2141","Park at 13.0377, 80.2363",3775.2,0.8,1.0,0.8,0.622,1.0,0.8434,80.2140799998612,13.063949999623603,80.23633,13.037693999999998
waste,"Waste site at 13.0990, 80.2640","Park at 13.0957, 80.2575",797.8,0.9,0.7,0.8,0.92,1.0,0.843,80.2640000000016,13.099000000365399,80.257455,13.095701999999998
waste,"Waste site at 13.1245, 80.2483","Park at 13.1090, 80.2429",1806.7,0.7,1.0,0.8,0.819,1.0,0.8429,80.248300000262,13.124500000147899,80.242912,13.109040999999998
waste,"Waste site at 13.0792, 80.1906","Park at 13.0876, 80.1763",1807.6,0.7,1.0,0.8,0.819,1.0,0.8429,80.1906200004269,13.079230000044499,80.176292,13.087588
waste,"Waste site at 13.1224, 80.2381","Park at 13.1066, 80.2426",1810.0,0.7,1.0,0.8,0.819,1.0,0.8429,80.2381000001439,13.1223999998158,80.242553,13.106626999999998
waste,"Waste site at 13.1090, 80.2823","Park at 13.0927, 80.2512",3819.2,0.8,1.0,0.8,0.618,1.0,0.8427,80.2823000001627,13.109000000158597,80.251238,13.092706
waste,"Waste site at 13.0774, 80.2513","Park at 13.0633, 80.2835",3827.0,0.8,1.0,0.8,0.617,1.0,0.8426,80.251269000459,13.077440000268599,80.283475,13.063277
waste,"Waste site at 13.0725, 80.2650","Park at 13.0877, 80.2716",1827.4,0.7,1.0,0.8,0.817,1.0,0.8426,80.2649999996883,13.0724999999669,80.271628,13.087691999999999
waste,"Waste site at 13.0755, 80.2149","Park at 13.0422, 80.2049",3835.9,0.8,1.0,0.8,0.616,1.0,0.8425,80.2149000000628,13.075500000417998,80.204921,13.042224999999997
waste,"Waste site at 13.0980, 80.2670","Park at 13.0869, 80.2142",5851.7,0.9,1.0,0.8,0.415,1.0,0.8422,80.2669999997512,13.098000000082202,80.214229,13.086877
waste,"Waste site at 13.0721, 80.2305","Park at 13.0377, 80.2363",3859.7,0.8,1.0,0.8,0.614,1.0,0.8421,80.2305499996437,13.072130000215402,80.23633,13.037693999999998
waste,"Waste site at 13.0774, 80.2513","Park at 13.0655, 80.2850",3888.6,0.8,1.0,0.8,0.611,1.0,0.8417,80.251269000459,13.077440000268599,80.285023,13.065549999999998
waste,"Waste site at 13.0900, 80.2516","Park at 13.0957, 80.2575",894.7,0.9,0.7,0.8,0.911,1.0,0.8416,80.2516000002505,13.089999999879,80.257455,13.095701999999998
waste,"Waste site at 13.0980, 80.2670","Park at 13.0906, 80.2638",893.0,0.9,0.7,0.8,0.911,1.0,0.8416,80.2669999997512,13.098000000082202,80.26382300000002,13.09055
waste,"Waste site at 13.0990, 80.2640","Park at 13.0906, 80.2638",934.7,0.9,0.7,0.8,0.907,1.0,0.841,80.2640000000016,13.099000000365399,80.26382300000002,13.09055
waste,"Waste site at 13.1210, 80.2546","Park at 13.1080, 80.2886",3950.7,0.8,1.0,0.8,0.605,1.0,0.8407,80.2546299999844,13.120979999606899,80.288569,13.10796
waste,"Waste site at 13.0999, 80.1502","Park at 13.0998, 80.1590",950.8,0.9,0.7,0.8,0.905,1.0,0.8407,80.150230000056,13.099899999692399,80.159,13.0998
waste,"Waste site at 13.0940, 80.2213","Park at 13.0413, 80.2331",5962.2,0.9,1.0,0.8,0.404,1.0,0.8406,80.2213000003672,13.093999999919404,80.233079,13.041342000000002
waste,"Waste site at 13.0989, 80.2577","Park at 13.0793, 80.2883",3963.7,0.8,1.0,0.8,0.604,1.0,0.8405,80.257680000109,13.098900000218,80.288287,13.079295
waste,"Waste site at 13.0904, 80.1942","Park at 13.0876, 80.1763",1963.4,0.7,1.0,0.8,0.804,1.0,0.8405,80.1941799995546,13.090359999828898,80.176292,13.087588
waste,"Waste site at 13.0989, 80.2577","Park at 13.0810, 80.2258",3978.6,0.8,1.0,0.8,0.602,1.0,0.8403,80.257680000109,13.098900000218,80.22583200000001,13.081025
waste,"Waste site at 13.0940, 80.2213","Park at 13.0422, 80.2049",5995.2,0.9,1.0,0.8,0.4,1.0,0.8401,80.2213000003672,13.093999999919404,80.204921,13.042224999999997
waste,"Waste site at 13.1018, 80.1842","Park at 13.0922, 80.1486",3995.4,0.8,1.0,0.8,0.6,1.0,0.8401,80.1841599997977,13.1018099998138,80.148626,13.092227
waste,"Waste site at 13.1018, 80.1842","Park at 13.0922, 80.1486",3995.4,0.8,1.0,0.8,0.6,1.0,0.8401,80.1841599997977,13.1018099998138,80.148626,13.092227
waste,"Waste site at 13.0770, 80.2391","Park at 13.0413, 80.2331",3997.3,0.8,1.0,0.8,0.6,1.0,0.84,80.2391000001903,13.077000000160199,80.233079,13.041342000000002
waste,"Waste site at 13.0907, 80.2514","Park at 13.1066, 80.2426",2005.6,0.7,1.0,0.8,0.799,1.0,0.8399,80.2514000002387,13.09069999963,80.242553,13.106626999999998
waste,"Waste site at 13.0774, 80.2513","Park at 13.0793, 80.2883",4018.6,0.8,1.0,0.8,0.598,1.0,0.8397,80.251269000459,13.077440000268599,80.288287,13.079295
waste,"Waste site at 13.1245, 80.2483","Park at 13.1268, 80.2668",2017.4,0.7,1.0,0.8,0.798,1.0,0.8397,80.248300000262,13.124500000147899,80.266759,13.126832000000002
waste,"Waste site at 13.1568, 80.3014","Park at 13.1039, 80.2886",6017.7,0.9,1.0,0.8,0.398,1.0,0.8397,80.3013590000449,13.156842000268396,80.288633,13.103878999999997
waste,"Waste site at 13.0900, 80.2516","Park at 13.0377, 80.2363",6017.1,0.9,1.0,0.8,0.398,1.0,0.8397,80.2516000002505,13.089999999879,80.23633,13.037693999999998
waste,"Waste site at 13.0989, 80.2577","Park at 13.0919, 80.2212",4027.9,0.8,1.0,0.8,0.597,1.0,0.8396,80.257680000109,13.098900000218,80.221224,13.091872
waste,"Waste site at 13.0721, 80.2305","Park at 13.1066, 80.2426",4031.1,0.8,1.0,0.8,0.597,1.0,0.8395,80.2305499996437,13.072130000215402,80.242553,13.106626999999998
waste,"Waste site at 13.0900, 80.2516","Park at 13.0367, 80.2636",6041.4,0.9,1.0,0.8,0.396,1.0,0.8394,80.2516000002505,13.089999999879,80.263614,13.036659
waste,"Waste site at 13.0721, 80.2709","Park at 13.0793, 80.2883",2046.1,0.7,1.0,0.8,0.795,1.0,0.8393,80.270900000058,13.0721000002722,80.288287,13.079295
waste,"Waste site at 13.0709, 80.2205","Park at 13.0377, 80.2363",4054.8,0.8,1.0,0.8,0.595,1.0,0.8392,80.2205200001278,13.070920000246002,80.23633,13.037693999999998
